temperature,pressure,vibration,humidity,equipment,faulty,active_power,reactive_power,label_elec,event,rul
65.2082576215471,39.29982963685143,1.036142853857816,38.09290568054839,Compressor,0.0,31414.0,76458.0,warn,False,4
66.20872259012513,34.798490531764166,1.4393456643052096,37.63617871593544,Compressor,0.0,65544.0,22576.0,normal,False,3
74.79507548001608,34.18873736222509,1.1371661985584898,38.018390492531125,Compressor,0.0,27161.0,49113.0,normal,False,2
66.27793223928947,30.735967345389327,0.4660908117613493,39.03704410313749,Compressor,0.0,95464.0,40312.0,normal,False,1
81.88596823087008,40.19318176856336,1.3975696828643074,27.02087467214268,Compressor,0.0,24214.0,28614.0,alert,True,0
70.75433638901593,29.50614083546119,1.6661731857360018,33.87631881909516,Compressor,0.0,30394.0,9574.0,normal,False,4
55.4244850053507,39.08428302760989,2.424469309280929,52.61365742113573,Compressor,0.0,26751.0,10401.0,normal,False,3
64.84829100907982,37.053753382365926,1.3790394364338552,51.36909990753395,Compressor,0.0,39666.0,29292.0,normal,False,2
56.44552496887711,33.81421688925504,0.9519939760644732,64.20396431098524,Compressor,0.0,84932.0,42368.0,normal,False,1
51.6885512166165,35.76280219466223,1.0939214347329664,37.65205248781481,Compressor,0.0,36187.0,18043.0,alert,True,0
27.42521128335456,52.32635221524762,4.944825634232271,28.473359486607663,Compressor,1.0,33141.0,7762.0,normal,True,0
75.23960512076735,45.01727229572888,1.29099543568329,52.46208227754019,Compressor,0.0,395.25,218.75,normal,False,2
63.67244970114961,22.016200303971488,0.7936544237536843,47.67638123143695,Compressor,0.0,24816.0,-7335.0,normal,False,1
65.33811388053778,47.68543338480608,1.77855122346807,67.1084865624637,Compressor,0.0,24561.0,30769.0,alert,True,0
68.67366253617426,33.66548207441286,1.8478728962363211,49.34823233077748,Compressor,0.0,41871.0,21723.0,normal,False,10
64.69742381627559,50.54823104897758,1.6669725239995197,37.5198941110634,Compressor,0.0,71774.0,43520.0,normal,False,9
79.19228934575203,36.69503343063107,1.1155200436626038,50.63513261280459,Compressor,0.0,149160.0,49696.0,normal,False,8
63.00504779832357,32.53938088349005,0.8484990390925977,58.37890094996276,Compressor,0.0,7713.0,14944.5,warn,False,7
100.98299434071258,39.04431101522567,1.0510345533099714,59.49165062690359,Compressor,0.0,1524.0,249.0,normal,False,6
86.3673996183064,34.38171810026964,1.6729718339900332,52.62058182557435,Compressor,0.0,76224.0,46448.0,normal,False,5
84.52467534470745,34.84545356582532,0.9780395098755084,72.05187300159099,Compressor,0.0,56680.0,19780.0,normal,False,4
67.37340479683833,30.23755441844814,1.6720668524140327,49.79268471984307,Compressor,0.0,93964.0,52364.0,normal,False,3
90.89538721694774,34.140971052719635,1.9396319525832804,60.54900717597364,Compressor,0.0,5542.75,2971.75,normal,False,2
43.80254895910255,19.387176696936905,2.1912166704527163,47.80256251978186,Compressor,0.0,76764.0,44700.0,normal,False,1
125.23606104591474,14.7924549840207,4.063339233106963,20.82718512067114,Compressor,1.0,171720.0,75768.0,normal,True,0
57.414950893246655,28.59821811680077,0.7900873432712152,58.30505188633492,Compressor,0.0,95592.0,39684.0,normal,False,1
70.74862548675,61.57270292025666,4.597453895715334,19.579972324297312,Compressor,1.0,83468.0,41516.0,normal,True,0
74.66545311450128,34.46391966619823,1.6480922769942317,55.96605613592055,Compressor,0.0,93632.0,48536.0,normal,False,4
65.08097552493795,49.7843215341668,1.854514887659152,52.28927402702754,Compressor,0.0,90298.0,44576.0,normal,False,3
75.70507208354516,42.95894955030351,2.246304973732018,54.86353205824696,Compressor,0.0,18360.0,28513.0,warn,False,2
58.13663572890145,32.28013022118785,1.9262206324106712,65.8473964304512,Compressor,0.0,82284.0,45108.0,normal,False,1
133.02467719221994,72.55986307755471,0.5116086107451157,88.68167410376631,Compressor,1.0,47970.0,33337.0,normal,True,0
71.87800338042523,21.10618545788449,1.8015980365293425,44.3594795825382,Compressor,0.0,26430.0,16764.0,normal,False,2
60.21411610011346,39.69441480588524,1.1329975028554244,56.06590861542862,Compressor,0.0,78946.0,14972.0,normal,False,1
66.908835357975,35.431178776265654,0.4214816373883248,47.15069181356822,Compressor,0.0,24454.0,20786.0,alert,True,0
74.76240353387666,31.632113055894592,2.2998521005240518,47.32587194111453,Compressor,0.0,85644.0,53436.0,normal,False,3
64.10107682244393,37.73960703341521,2.179869627518509,37.011851417355416,Compressor,0.0,37354.0,20052.0,normal,False,2
76.21809962217196,27.99348140282965,1.0082751182610143,33.254303743260934,Compressor,0.0,51374.0,34600.0,normal,False,1
88.92191760833067,34.842553965373845,1.4416179393468471,63.05081592138416,Compressor,0.0,20289.0,17792.0,alert,True,0
57.25767880923205,37.029468434384775,2.8360783713140068,54.151496326090665,Compressor,0.0,70692.0,24164.0,normal,False,5
60.33412109014685,41.11122326860516,1.4453418713819797,48.10213254095187,Compressor,0.0,92804.0,46332.0,normal,False,4
58.76505966760402,45.52657472012979,1.3225393231503833,62.16051725228441,Compressor,0.0,72094.0,43720.0,normal,False,3
57.54282623553616,35.636636372452486,1.5035766280487437,49.77186305952077,Compressor,0.0,54990.0,33436.0,normal,False,2
58.18125874579199,27.279635355390564,1.411549954754579,66.98009684886253,Compressor,0.0,6927.25,3102.75,normal,False,1
147.99313176682858,63.680625126935126,2.0720827658174343,36.14470094399985,Compressor,1.0,2696.75,2747.0,alert,True,0
59.95859233247932,39.15896814481529,0.5081188952734778,57.65780539480275,Compressor,0.0,9381.5,12025.5,alert,True,0
61.92408659901704,20.720491737023163,1.3981606827138222,56.711919917272,Compressor,0.0,84666.0,65304.0,alert,True,0
60.0830333655969,38.79793683871913,0.2359977054897548,53.1765208118318,Compressor,0.0,18277.0,16533.0,alert,True,0
69.39596270803092,29.04016986011956,2.114163855272231,36.86280655206839,Compressor,0.0,99532.0,49892.0,normal,False,2
91.78562173991662,38.24192020439316,0.8993935905533685,50.838926193460914,Compressor,0.0,94956.0,40604.0,normal,False,1
27.58743243864134,10.782587565078137,3.4886343992400914,47.00170056545165,Compressor,1.0,137952.0,47272.0,normal,True,0
59.3074550624492,55.36843628754234,2.5817374268500712,47.87987107665458,Compressor,0.0,29690.0,9598.0,normal,False,1
77.42394160614975,55.68264066114902,0.2486456652199248,64.4984179183924,Compressor,1.0,46052.0,136824.0,warn,True,0
89.35154040060229,34.493574217749305,1.92845263525255,41.62925012588634,Compressor,0.0,101776.0,38608.0,normal,False,7
50.47912200477498,36.26475118861429,1.1859510824601085,75.11132547690008,Compressor,0.0,110.5,-31.5,warn,False,6
81.80128173741528,39.50938923416125,1.3667138575355071,66.19322076323304,Compressor,0.0,49374.0,11016.0,normal,False,5
78.8523148298899,36.457365021696816,1.060196845418005,55.3808478631164,Compressor,0.0,68328.0,36416.0,normal,False,4
70.26885838994531,19.51656032228955,1.3207769053466625,68.14925910086512,Compressor,0.0,32984.0,21016.0,normal,False,3
83.14914453584048,32.40113658801163,0.8854144832408414,44.768562535584735,Compressor,0.0,79176.0,43192.0,normal,False,2
55.59018365475082,59.77271116914039,1.57848431352438,57.6920464888916,Compressor,0.0,16794.2,12005.8,normal,False,1
82.55403609459896,40.40531562605581,0.919377773759821,49.67161649344053,Compressor,0.0,21865.0,16990.0,alert,True,0
60.645612979554045,29.52447678331054,1.3241628785781143,50.65168341083202,Compressor,0.0,39910.5,22895.5,normal,False,7
72.43687211491913,34.058760547182686,1.376303530026282,56.84083978776116,Compressor,0.0,61252.0,29280.0,normal,False,6
77.70750209618788,35.889786678726864,0.9334624134539216,35.37365096268074,Compressor,0.0,41898.0,30834.0,normal,False,5
57.06727042128836,47.259043060700975,1.2137624880942046,48.27073416998593,Compressor,0.0,41142.0,21642.0,normal,False,4
56.006938251980586,43.21648341498414,1.3931614147058922,52.37234875631017,Compressor,0.0,94880.0,42764.0,normal,False,3
62.33135961995448,34.666719812949324,1.648583573612454,48.63156825141901,Compressor,0.0,92416.0,47660.0,normal,False,2
77.21903485438142,35.811383713917266,1.7407476602835623,43.5922472591342,Compressor,0.0,10221.75,21577.5,warn,False,1
85.57610520157078,59.702335429445,3.506354124864658,74.03365927019554,Compressor,1.0,41390.0,31736.0,alert,True,0
55.872742410994434,22.1615655128155,1.4086501140390564,44.29301329468916,Compressor,0.0,35890.0,20594.0,normal,False,2
71.50393786476208,11.36600847006375,1.3873259331434962,43.153702028224494,Compressor,0.0,80790.0,49294.0,normal,False,1
95.87931688474607,55.811718154456926,4.691919553552931,27.0314723853836,Compressor,1.0,85152.0,43820.0,normal,True,0
61.39586634716048,57.33767094327969,1.1580698983267816,44.19120861822702,Compressor,0.0,28802.0,10906.0,normal,False,8
77.31000626785482,30.42477720152061,2.2294899084159194,48.21261880310066,Compressor,0.0,98348.0,51220.0,normal,False,7
70.45222708999982,28.999818547474263,1.8605809110420772,35.74988016577649,Compressor,0.0,43348.0,111908.0,warn,False,6
82.54338360757339,41.33396219206978,1.445832576315353,52.83305179380486,Compressor,0.0,93552.0,40928.0,normal,False,5
49.12972981397931,36.32687221438938,0.9851723721537904,49.601794238849,Compressor,0.0,101928.0,49968.0,normal,False,4
45.1167264658701,35.99003714019422,0.426433950016984,50.12404983146586,Compressor,0.0,41349.0,23781.0,normal,False,3
74.28307097207649,24.367938902212416,2.319140591568211,49.26347973742243,Compressor,0.0,29868.0,17196.0,normal,False,2
71.24175684744614,35.34419588012101,1.3719170468770832,48.931473899170506,Compressor,0.0,42158.0,30442.0,normal,False,1
74.8387665118804,42.46453284576789,1.115838253151686,45.4053960962479,Compressor,0.0,40816.0,31722.0,alert,True,0
63.19505952235952,48.42372669574958,1.714544201805466,56.52535696352195,Compressor,0.0,36372.0,14696.0,normal,False,10
70.81082542900823,35.15199265807897,1.0164570636002297,48.69236331396916,Compressor,0.0,103776.0,51768.0,normal,False,9
65.86384334370358,40.55461104919439,1.7314563897465567,39.9232693521224,Compressor,0.0,86484.0,53372.0,normal,False,8
64.44453220513134,28.725432237597957,2.7244061528701136,51.209954343635005,Compressor,0.0,91270.0,35278.0,normal,False,7
72.68050427589753,30.14141563623268,1.8992193629912768,39.19619663434558,Compressor,0.0,86112.0,42916.0,normal,False,6
60.09463674869312,30.74497799768537,0.9813369008493288,59.4815001180211,Compressor,0.0,63376.0,21336.0,normal,False,5
79.50015828669646,21.951458998440167,1.2155857062217046,50.55920660923218,Compressor,0.0,36708.0,15556.0,normal,False,4
82.30874513154735,23.746244539523538,1.4463265887745187,51.30086936261738,Compressor,0.0,40226.0,21605.0,normal,False,3
69.96397460909432,32.85488688606589,1.833677642227339,57.80222474601436,Compressor,0.0,43498.0,20714.0,normal,False,2
70.30031479164082,24.78332350135105,1.763665039740336,56.68797465865265,Compressor,0.0,150612.0,51176.0,normal,False,1
55.98428691639675,68.73187599643417,0.2499515149654169,49.38728493462257,Compressor,1.0,120872.0,43472.0,normal,True,0
76.89707805245195,39.87391064711802,1.8807153120304465,56.675360947941314,Compressor,0.0,72382.0,43978.0,normal,False,10
66.07987360080871,36.75257250030135,1.1569692367281603,66.37755018538112,Compressor,0.0,99368.0,49616.0,normal,False,9
80.31844539468635,25.11437582360473,0.5678650813717638,57.77508667265898,Compressor,0.0,93220.0,48348.0,normal,False,8
63.23004861541469,29.42831128170649,2.0757575729665003,62.10757739617591,Compressor,0.0,40662.0,21448.0,normal,False,7
80.98484876051819,31.56654167817877,1.8836123137266445,44.74855277981782,Compressor,0.0,1549.25,264.25,normal,False,6
74.75167746495381,42.64310856943881,1.6773864343140044,59.19560546862825,Compressor,0.0,64128.0,34050.0,normal,False,5
67.71400084659982,47.86453797738183,1.018750582540339,44.65530324158279,Compressor,0.0,22770.0,45414.0,warn,False,4
57.232514241796906,38.55916716007907,1.7534012972762372,60.122459076529054,Compressor,0.0,93620.0,41536.0,normal,False,3
66.07891846867842,38.19011011539851,0.7563551033962856,71.284677685016,Compressor,0.0,161196.0,71724.0,normal,False,2
75.19902139528753,22.389528025830035,1.3230912368939094,61.17229997733914,Compressor,0.0,54452.0,24096.0,normal,False,1
64.51712703509399,31.60321467182286,1.752932179058078,57.598565050594594,Compressor,0.0,17285.5,15960.0,alert,True,0
91.45824925076488,34.33690412900108,1.407557508450657,50.59484939997163,Compressor,0.0,49956.0,18946.0,normal,False,2
60.51047172231322,44.21770930454935,1.4628252425960389,59.91826714338121,Compressor,0.0,4643.24,1936.21,normal,False,1
70.92376791639924,44.20109442943693,2.1519370729656897,42.00928943166112,Compressor,0.0,25310.0,20123.0,alert,True,0
50.34444108523495,34.92903254168341,1.7704141051922455,43.03649548892325,Compressor,0.0,90952.0,46248.0,normal,False,6
72.20541427013868,33.98668778121869,2.019419855991047,41.46471691896505,Compressor,0.0,37176.0,28403.0,normal,False,5
62.15238091872297,37.88604603731068,1.707831686269303,53.601901843652215,Compressor,0.0,156464.0,54804.0,normal,False,4
75.00665721381209,34.47671813123685,2.3854787766738728,38.761172278677954,Compressor,0.0,71416.0,24492.0,normal,False,3
72.11283692279473,36.404592679406576,1.5778291488358704,40.72857014464456,Compressor,0.0,80298.0,40208.0,normal,False,2
71.32969674146877,33.2325462004831,1.4810535841026553,46.384880275495306,Compressor,0.0,97272.0,46564.0,normal,False,1
82.27668992473292,28.90447009491933,1.603964845980837,46.89855004989321,Compressor,0.0,40572.0,30840.0,alert,True,0
73.11250154543536,32.49858264277379,1.6309286036228627,64.31019780125256,Compressor,0.0,7325.0,2983.25,normal,False,2
97.59660038911078,46.32163621361459,1.9305489945033365,46.755674182515136,Compressor,0.0,36811.0,43508.0,normal,False,1
47.97757438037085,8.492657093611601,2.394816737402507,24.664453118844158,Compressor,1.0,88400.0,40828.0,normal,True,0
52.52778333034745,35.24679594205551,1.916055108610564,50.98843508389506,Compressor,0.0,20856.0,27825.0,warn,False,2
70.20417167212918,31.34803512396724,1.5631279363569663,58.28875148256531,Compressor,0.0,4547.25,1648.25,normal,False,1
112.9603042440384,68.67512029100007,0.9037931703931074,72.87819463231503,Compressor,1.0,72120.0,23124.0,normal,True,0
75.93556722280861,32.33561903219582,1.276772760872476,46.764973305750274,Compressor,0.0,73372.0,47098.0,normal,False,1
58.38216156087636,35.33233472451116,2.057117173371302,52.87994312427,Compressor,0.0,2660.25,2679.0,alert,True,0
87.34936575836808,38.40728773681129,1.1940434736790897,38.229796119773056,Compressor,0.0,72930.0,45254.0,normal,False,8
90.24309623286852,25.16378999026091,1.043837242966821,45.70536010472392,Compressor,0.0,91968.0,45352.0,normal,False,7
74.99864123740372,25.6253495962198,1.6760057955454322,50.872298924194205,Compressor,0.0,39547.0,11509.0,normal,False,6
67.52822617479403,34.035302492212246,0.4648632277433024,53.548401555702974,Compressor,0.0,1048.0,2256.75,warn,False,5
52.51468026761819,35.41965909511555,0.5258107466339244,50.989864870402506,Compressor,0.0,10051.25,20844.25,warn,False,4
67.00992649534132,32.78488515384957,1.168418812095355,56.4608093763773,Compressor,0.0,26436.0,18488.0,normal,False,3
67.12552480599645,26.87534896279564,1.7212812145114036,42.55335097585086,Compressor,0.0,-1328.0,3882.0,warn,False,2
55.22387593080556,52.33567413797573,2.3736186642549457,41.43809895407881,Compressor,0.0,10239.75,22297.75,warn,False,1
22.874644245384918,35.38285954903238,4.582981726875829,37.79793614896447,Compressor,1.0,23602.0,58912.0,warn,True,0
84.97431683179626,36.43531336839073,1.2197213274528158,35.739509583042874,Compressor,0.0,37243.0,10249.0,normal,False,5
62.326524371119504,28.800297407488124,1.7347982416472003,37.61034055195163,Compressor,0.0,105776.0,50840.0,normal,False,4
87.96665201675017,26.331227642619695,1.631517590908952,58.06477229923125,Compressor,0.0,32875.0,35499.5,normal,False,3
67.40199859232487,25.67220651455631,1.6394615485837218,47.80197294392267,Compressor,0.0,94060.0,39912.0,normal,False,2
65.17256477817968,39.74831545834553,1.0980398278802894,47.39351150105078,Compressor,0.0,44999.0,14570.0,normal,False,1
66.72982682390229,28.124806313462397,0.6064307062077743,53.75613877145658,Compressor,0.0,40862.0,30750.0,alert,True,0
39.46288413995725,30.88397336152868,3.787244455954925,19.92555005975058,Compressor,1.0,97260.0,44308.0,normal,True,0
81.35620147182944,26.414477807463605,1.1909839630469712,56.4884754062465,Compressor,0.0,86920.0,52944.0,normal,False,1
119.5577318148199,59.41752219251303,1.6856008548492745,62.00676891585247,Compressor,1.0,26460.0,18315.0,normal,True,0
71.2428569485085,20.282897019501576,1.9995747973085929,63.21973677521847,Compressor,0.0,60476.0,33912.0,normal,False,5
66.40231354210914,35.85195184232074,1.4055093777436878,59.43600052794599,Compressor,0.0,82740.0,53612.0,normal,False,4
70.96995964992718,26.033858794430003,1.8468489775065724,59.91059424222564,Compressor,0.0,1424.5,248.25,normal,False,3
67.52974299254004,39.84410920899332,2.2331559014589297,38.27588392166257,Compressor,0.0,-1920.0,7068.0,warn,False,2
59.03124920616014,35.153750817738164,0.8466385153940214,50.22448919705428,Compressor,0.0,37982.0,10853.0,normal,False,1
60.04851518146621,22.780309151050368,0.9318318884220046,40.17606188898304,Compressor,0.0,19349.0,17745.0,alert,True,0
63.79152401748884,37.1213113819727,0.299026528024727,53.96381722509337,Compressor,0.0,79652.0,43596.0,normal,False,9
76.14944639031378,35.85828692877263,1.9406807433030613,47.90044923267943,Compressor,0.0,19466.0,13139.0,normal,False,8
77.03440133138895,26.07148659142484,2.223928883075682,37.72541286787705,Compressor,0.0,41868.0,12462.0,normal,False,7
62.67031100876241,29.958143410828487,1.2308252712445116,37.63106812429286,Compressor,0.0,86904.0,42364.0,normal,False,6
62.71040749966838,30.7515266369706,1.5345848965179916,61.13741732233121,Compressor,0.0,39693.0,5699.0,normal,False,5
78.95355430762599,31.93932925822053,2.200049905913907,57.56311290689408,Compressor,0.0,29802.0,18447.0,normal,False,4
76.05606232631312,32.23116582575988,1.686383612138201,54.90841625492944,Compressor,0.0,1445.25,260.75,normal,False,3
57.85193864111356,50.43415997297026,1.2927180683756534,48.297128742582,Compressor,0.0,34702.0,19570.0,normal,False,2
58.31321962380468,30.54576981725307,0.4509062683643992,47.98813829849082,Compressor,0.0,59072.0,24662.0,normal,False,1
67.2727643025233,37.73684831720335,0.4017768691784504,31.48343036319944,Compressor,0.0,24039.0,28039.0,alert,True,0
85.23029856408026,28.12309188897237,1.3664042171723558,55.55997051571444,Compressor,0.0,40976.0,31704.0,alert,True,0
65.2979666121469,38.37575057146766,1.8650400462687984,46.21875419630406,Compressor,0.0,19854.0,12837.0,normal,False,7
67.6586304305082,18.121294074994868,0.979056533761316,58.45460532974367,Compressor,0.0,6806.75,3042.25,normal,False,6
52.98097769981665,29.6952626093969,1.2307367732157606,46.83937028362551,Compressor,0.0,66268.0,35952.0,normal,False,5
71.94089992898307,42.70002073562639,1.7076898112529948,53.57004425299562,Compressor,0.0,35954.0,20172.0,normal,False,4
47.53110666015395,32.85787585020124,1.5319106125168194,47.19561718833859,Compressor,0.0,-408.0,6092.0,warn,False,3
75.04987278980457,13.785375495640409,1.0946712221506636,65.64014018211813,Compressor,0.0,94248.0,42120.0,normal,False,2
63.62692252971205,47.69920481932429,1.6966891722348565,56.96792960496072,Compressor,0.0,73962.0,41450.0,normal,False,1
68.77942867878723,37.18891664932564,0.902658265991724,62.16293885097283,Compressor,0.0,30698.0,33172.0,alert,True,0
113.42831389519397,12.918446303230011,0.1680681342084228,15.080865287057152,Compressor,1.0,29377.0,10375.0,normal,True,0
83.90207549017313,18.620502513834,1.796260504880436,69.02429880471198,Compressor,0.0,39642.0,11641.0,normal,False,3
66.12300083591438,28.11649225546533,1.8259207859901776,59.712184131925085,Compressor,0.0,280.0,6468.0,warn,False,2
66.66962380946238,33.06169521457289,0.9430778112994916,36.225633501171046,Compressor,0.0,36398.0,20292.0,normal,False,1
133.66788122925692,49.32280407321637,2.66202304512102,52.00199819405559,Compressor,1.0,25766.0,55956.0,warn,True,0
66.11481546911114,17.74843698395974,1.3568492985529064,52.65849648508284,Compressor,0.0,72900.0,46324.0,normal,False,7
77.42127491071892,27.143844022312763,2.400522598269667,49.92225055547025,Compressor,0.0,41286.0,11659.0,normal,False,6
78.53975976552223,33.265383598222854,2.0055485027934954,43.96113949946945,Compressor,0.0,30059.0,10255.0,normal,False,5
63.70115447636189,23.509180343686715,0.9859660937679446,63.11926575331251,Compressor,0.0,72488.0,24228.0,normal,False,4
57.89839056585842,30.93387883133344,1.1596391954411478,29.876514906791392,Compressor,0.0,72664.0,46914.0,normal,False,3
70.45571839903813,30.110582783845384,2.146908845407363,48.06223679784302,Compressor,0.0,78720.0,44160.0,normal,False,2
78.76455645502935,36.86876065009261,1.181210071061232,52.056546659297176,Compressor,0.0,87600.0,53104.0,normal,False,1
91.9045562580998,24.08715204945313,1.3007039805431204,52.71273030109293,Compressor,0.0,15382.5,14987.0,alert,True,0
76.13770855789909,29.327768781480223,1.0858971471703514,50.90424927965422,Compressor,0.0,12147.0,11217.0,alert,True,0
79.19076482987768,44.89465972901813,1.3935106717248944,65.64581241057414,Compressor,0.0,43748.0,12064.0,normal,False,2
81.24112719986013,32.02994103463685,0.7816741039103771,53.28659498172314,Compressor,0.0,44150.0,12804.0,normal,False,1
120.59082332112942,13.565781664558877,2.923184588752401,42.51875646157401,Compressor,1.0,37264.0,20536.0,normal,True,0
72.09470083647773,34.81284831804843,1.579274826579821,58.897490428140685,Compressor,0.0,72598.0,43400.0,normal,False,1
88.11187743290199,65.67734804297083,3.041589064261654,27.994566917831055,Compressor,1.0,2374.75,4402.25,warn,True,0
86.28468554772321,30.534933922740397,1.4551372118361108,75.87441228777458,Compressor,0.0,92104.0,45828.0,normal,False,4
62.45133803428079,48.46310711158265,1.7007490752731045,52.11458945051747,Compressor,0.0,28020.0,17150.0,normal,False,3
52.14133508065889,39.69646027675629,1.791716784577983,50.86859775813611,Compressor,0.0,28123.0,14547.0,normal,False,2
65.53566385449471,37.27075653842189,1.679742969886929,64.37896993368432,Compressor,0.0,38051.0,11246.0,normal,False,1
76.90143991711112,28.32582925545628,0.7058864506460899,40.5384641887032,Compressor,0.0,60960.0,60536.0,alert,True,0
72.07603351400626,37.92135200838657,1.5087071244991157,42.46222541442389,Compressor,0.0,37090.0,20062.0,normal,False,3
70.14149264965758,31.284785748720715,2.1626318015636943,37.944713953892624,Compressor,0.0,73272.0,47448.0,normal,False,2
57.10039100258946,45.79308084090744,1.5824784377045122,53.11395357412019,Compressor,0.0,106168.0,39744.0,normal,False,1
84.419424019526,34.09134505415369,2.4937004412635817,36.57909095234982,Compressor,0.0,26476.0,24392.0,alert,True,0
93.19329539981696,37.377280190465775,0.3852122129440614,53.92272526650548,Compressor,0.0,389.75,175.5,normal,False,8
80.07157200596669,20.400178024311067,1.878297059253216,52.41955402321012,Compressor,0.0,5522.5,979.75,normal,False,7
71.23479809164594,43.60312443533131,1.2857891349999822,64.46686169487302,Compressor,0.0,25096.0,61092.0,warn,False,6
73.11652856004778,33.507413975557085,1.75743058996758,59.62217701399484,Compressor,0.0,16334.5,11556.4,normal,False,5
74.04294754961698,24.967818780571868,0.8058537842575738,42.52066378122063,Compressor,0.0,72838.0,44606.0,normal,False,4
68.98005283364068,40.60777858163173,1.073833160773445,46.9071570668705,Compressor,0.0,15974.0,10294.0,normal,False,3
74.18398220888683,31.191499537777062,1.5331373686721177,41.36787240538919,Compressor,0.0,79456.0,43968.0,normal,False,2
71.02917390523237,30.2055776910102,1.00531086463014,54.78874970052453,Compressor,0.0,19072.0,14001.0,normal,False,1
91.76281875795108,21.788583731596788,4.893943594996182,14.88959204458948,Compressor,1.0,24360.0,60008.0,warn,True,0
62.44208499841637,45.88805363815819,1.3044109181821395,48.57511148273442,Compressor,0.0,70120.0,24804.0,normal,False,2
73.57661366631089,35.639966841948656,1.8567145130085712,59.547830966950016,Compressor,0.0,99816.0,50460.0,normal,False,1
51.6263830612441,44.78891731940976,0.0810240463385564,83.49252885901683,Compressor,1.0,95196.0,42776.0,normal,True,0
60.63407993756358,30.802649755477084,0.9896298948958508,58.892947854357104,Compressor,0.0,17581.5,12298.7,normal,False,1
71.13517345251248,40.494863288098045,1.492156016621531,45.59208303988086,Compressor,0.0,29769.0,26094.0,alert,True,0
40.08864029099277,40.49419256402684,1.6671499818755042,61.63871045544312,Compressor,0.0,74186.0,43992.0,normal,False,1
65.75168652474362,42.72211507504358,1.9563634065599045,38.01295768322049,Compressor,0.0,29095.0,28616.0,alert,True,0
34.55870777370058,42.510107337744685,3.1847325756107105,87.33655327303353,Compressor,1.0,74016.0,45860.0,normal,True,0
45.07189500604646,38.53841724908273,1.6455048136237211,44.81189717825119,Compressor,0.0,1732.75,1362.25,alert,True,0
78.91303686869756,43.60016971608728,1.1514842653175692,58.07060562208519,Compressor,0.0,35464.0,20304.0,normal,False,9
74.93977382205645,40.23484552476974,1.4191554459874691,49.20088902328501,Compressor,0.0,34822.0,19642.0,normal,False,8
70.58022734808395,35.52713286881792,2.3100793424783537,41.47111956113249,Compressor,0.0,35102.5,17115.7,normal,False,7
70.00755507454596,17.28585451292359,1.569611699231808,44.72264429132149,Compressor,0.0,45186.0,46672.0,normal,False,6
85.62888768508198,31.026791582974028,1.613656897746159,40.00828157154005,Compressor,0.0,34528.0,18482.0,normal,False,5
55.9305659948683,42.394858944208046,1.2390582931474778,51.59271972167008,Compressor,0.0,71506.0,48128.0,normal,False,4
81.81567716419147,36.93960144508655,0.9138587515485236,33.878176493413235,Compressor,0.0,56970.0,22000.0,normal,False,3
67.6219296257406,40.86678405742545,1.9409091401003324,41.48746302435837,Compressor,0.0,71326.0,48860.0,normal,False,2
67.13205764261731,24.836094035345425,1.3131395647547832,40.63765794242552,Compressor,0.0,13449.0,9874.0,warn,False,1
49.96137635593247,26.298010597170656,1.369106163187952,57.74563304382459,Compressor,0.0,24969.0,23148.0,alert,True,0
51.78913930705504,41.60445659895653,1.7625564714429078,53.30852878262746,Compressor,0.0,392.25,151.5,normal,False,16
71.68015340532529,25.333571874725337,1.5458594748741827,40.67868784886468,Compressor,0.0,46502.0,30410.0,normal,False,15
69.80739620265605,43.57344299112472,1.2979652748737631,66.36181301057098,Compressor,0.0,91468.0,45408.0,normal,False,14
70.79597862376036,39.95088264115708,2.0642970337392903,54.018846631275466,Compressor,0.0,4031.125,2570.875,warn,False,13
53.17341305877314,44.51714116388189,2.39920748958241,66.7818537889891,Compressor,0.0,159748.0,51852.0,normal,False,12
88.32557043479201,30.09430486019203,1.913325898716216,38.22357330125487,Compressor,0.0,37941.0,12941.0,normal,False,11
71.11799158203388,52.418563048337774,0.8505982229740693,48.33682940070316,Compressor,0.0,100056.0,50524.0,normal,False,10
79.69457200526736,31.995928154884005,1.5252355268417306,47.0403242695174,Compressor,0.0,49354.0,18672.0,normal,False,9
70.49308331520223,28.64272652683357,0.7029086601372997,50.51552217432763,Compressor,0.0,56796.0,21436.0,normal,False,8
64.67831436872811,36.45824178830296,2.0565003495693404,64.88601941951994,Compressor,0.0,4422.75,3091.0,warn,False,7
76.01206748929116,29.57332296531605,1.4915993420111298,58.63629910578904,Compressor,0.0,18046.0,29282.0,warn,False,6
66.72105283487082,30.62873904429061,2.452339941040819,69.74373155089296,Compressor,0.0,87388.0,53888.0,normal,False,5
57.82596206503048,46.84146461505492,1.04185347649772,49.158246746588766,Compressor,0.0,1630.25,1218.5,normal,False,4
81.91085854773476,35.64255658100169,0.8704986365159244,48.93017228045519,Compressor,0.0,-3000.0,5952.0,warn,False,3
88.13407698515422,31.560068731081287,1.1419027431933366,53.93580650335716,Compressor,0.0,68372.0,22676.0,normal,False,2
89.62587190530795,51.32107108797536,0.9120945098304012,38.23036794940676,Compressor,0.0,39503.0,5870.0,normal,False,1
139.0946052255595,29.955412551696945,3.424532694804502,16.403307803306227,Compressor,1.0,139040.0,49256.0,normal,True,0
66.0601331875688,32.212270469104155,1.484302031466988,51.11358495698098,Compressor,0.0,91364.0,36452.0,normal,False,5
